1,2,.9051897525787354,3.1415927410125732
1,3,22.266603469848633,19944183182129327e-33
1,4,2.886723518371582,0
1,5,1.8024804592132568,27717379723663665e-32
1,6,1.059029221534729,-2096680639022169e-31
1,7,.3574506342411041,0
1,8,.5336464643478394,3.1415927410125732
1,9,5.784361362457275,9596764178383015e-33
1,10,2.6063687801361084,-7454395508628235e-32
1,11,7.75257682800293,-143206967037223e-31
1,12,.45314493775367737,-3.1415927410125732
1,13,.717759370803833,-6187160104152917e-31
1,14,6.046572208404541,9180598362551256e-32
1,15,2.4680826663970947,-17993287964462607e-32
1,16,.34491854906082153,128751909070498e-29
1,17,11.58777141571045,-5748592913844242e-32
1,18,.3562929928302765,-3.1415927410125732
1,19,.6975969076156616,3.1415927410125732
1,20,11.596080780029297,0
1,21,4.744164943695068,9360745726819995e-32
1,22,10.677408218383789,5198934788243267e-33
1,23,2.986473560333252,0
1,24,8.898634910583496,-3.1415927410125732
1,25,1.178852915763855,37671297991234416e-32
1,26,4.693287372589111,4731110467822775e-32
1,27,2.253309726715088,3.1415927410125732
1,28,9.54439926147461,-3.1415927410125732
1,29,.11648121476173401,3.1415927410125732
1,30,4.199256896972656,21150846797325347e-32
1,31,8.11670207977295,27356505637825156e-33
1,32,.42783281207084656,5189985273041872e-31
1,33,.26351574063301086,-8426236643078089e-31
1,34,4.970468997955322,-44672765792375566e-33
1,35,6.636497974395752,1672904960078269e-32
1,36,1.6542713642120361,268450046094187e-30
1,37,3.8660268783569336,-28717414614460674e-33
1,38,.04250377416610718,3.1415927410125732
1,39,7.51702880859375,29538877754619735e-33
1,40,1.827860951423645,0
1,41,2.0007364749908447,16647214968421595e-32
1,42,.8340465426445007,-133112842317569e-30
1,43,5.4813385009765625,8101839038496351e-32
1,44,3.80574893951416,-11668904552387553e-32
1,45,17.46288299560547,0
1,46,11.808416366577148,-3.1415927410125732
1,47,5.349056243896484,8302197402979965e-32
1,48,3.4063773155212402,-3.1415927410125732
1,49,9.171801567077637,-6052371767799953e-33
1,50,6.114086151123047,-726337832936606e-31
1,51,1.0482177734375,10591530259550306e-32
1,52,3.321660280227661,-3.1415927410125732
1,53,3.97076678276062,16775949418025468e-32
1,54,8.471277236938477,-6552866579129962e-32
1,55,1.1795988082885742,0
1,56,3.494313955307007,3177227533468026e-32
1,57,8.69259262084961,-3.1415927410125732
1,58,.7530400156974792,-29486429209827953e-32
1,59,6.023824691772461,110583201906148e-30
1,60,4.169443130493164,-15976566044521162e-32
1,61,12.8303861618042,34612304014930025e-33
1,62,6.127183437347412,-3.1415927410125732
1,63,2.491231679916382,17826090278119509e-32
1,64,8.92467212677002,3731979189126919e-32
1,65,5.783751487731934,0
1,66,.38338518142700195,0
1,67,1.7416311502456665,-3.1415927410125732
1,68,7.428789138793945,2988974460940758e-32
1,69,2.463757276535034,-9012438499719636e-32
1,70,3.228116273880005,7093409257098664e-32
1,71,8.310843467712402,-53434914658859927e-33
1,72,5.829991817474365,-761732163428811e-31
1,73,10.896632194519043,-3.1415927410125732
1,74,1.2031049728393555,-18455962506543528e-32
1,75,22.354276657104492,0
1,76,22.983625411987305,0
1,77,.9978594183921814,-8900837144358554e-31
1,78,.3224914073944092,13770574612515744e-31
1,79,2.059419870376587,-5390950457222855e-32
1,80,5.190074443817139,-6417382335727656e-32
1,81,.1829642355442047,-12135956666619002e-31
1,82,2.2941503524780273,0
1,83,1.2930529117584229,17172119962346105e-32
1,84,.03590354695916176,-15461188847764283e-31
1,85,4.392794609069824,-7582118812651323e-32
1,86,.11972235143184662,0
1,87,.05126159265637398,-17326390973002037e-30
1,88,1.0767607688903809,3.1415927410125732
1,89,3.971224069595337,3.1415927410125732
1,90,.4037770926952362,3.1415927410125732
1,91,.163794606924057,3.1415927410125732
1,92,7.933614253997803,0
1,93,.3994324803352356,6948752838017676e-31
1,94,11.974672317504883,3.1415927410125732
1,95,1.2693287134170532,-3498614796190112e-31
1,96,.9526234269142151,14567968782082982e-32
1,97,.9253920316696167,0
1,98,4.55686092376709,-24363767835969526e-33
1,99,.010694383643567562,10381365397589635e-30
1,100,2.027186632156372,-2190667547198404e-31
1,101,.9128705263137817,3.1415927410125732
1,102,.49302029609680176,9007524120438785e-31
1,103,14.879919052124023,-7461217101703838e-33
1,104,9.879630088806152,-3.1415927410125732
1,105,7.254942417144775,3.1415927410125732
1,106,1.8610517978668213,-11931135364945644e-32
1,107,1.3281009197235107,3.1415927410125732
1,108,.07555124163627625,-3.1415927410125732
1,109,6.732910633087158,3297899288205222e-32
1,110,.41484686732292175,3.1415927410125732
1,111,1.0682886838912964,-3.1415927410125732
1,112,2.9803590774536133,-1490052715206482e-31
1,113,.030178265646100044,3.1415927410125732
1,114,.9541290402412415,23271968174993845e-32
1,115,11.938030242919922,4649942046727029e-33
1,116,7.498678207397461,5922233344542394e-32
1,117,2.8057374954223633,23741843820615407e-32
1,118,9.550432205200195,3.1415927410125732
1,119,3.269899845123291,33952812764876197e-33
1,120,6.878793239593506,6455917702616296e-32
1,121,4.170665740966797,26619803695034403e-33
1,122,4.744735240936279,-3.1415927410125732
1,123,1.0637308359146118,41748268736694336e-32
1,124,.36941495537757874,0
1,125,8.128181457519531,2731786968577403e-32
1,126,1.3157963752746582,3.1415927410125732
1,127,2.0344104766845703,-3.1415927410125732
1,128,.9682957530021667,-9172593901199703e-31
1,129,10.819031715393066,5130879909552508e-32
1,130,.04807658493518829,3.1415927410125732
1,131,3.320615291595459,0
1,132,.06224255636334419,-3.1415927410125732
1,133,13.846686363220215,0
1,134,7.011276721954346,-8115345243538117e-32
1,135,.33457428216934204,26546522904300493e-31
1,136,.04712899029254913,0
1,137,1.6738675832748413,3.1415927410125732
1,138,.3372449278831482,13168151016143092e-31
1,139,4.020255088806152,552314715399863e-31
1,140,2.474356174468994,3.1415927410125732
1,141,6.971640586853027,-31849692822570323e-33
1,142,2.6122539043426514,3400046366211517e-31
1,143,9.017862319946289,-24622753122676204e-33
1,144,5.853377819061279,0
1,145,4.72591495513916,-3523835069845711e-32
1,146,.6961875557899475,31894366531348597e-32
1,147,3.595787286758423,0
1,148,24.524232864379883,2263522463993941e-33
1,149,2.5108938217163086,35372998496824e-29
1,150,8.286011695861816,-5359505020800529e-32
1,151,3.313143730163574,-3350965571478459e-32
1,152,4.647164821624756,-3732863941510106e-32
